ID,lead_paragraph,section_name,word_count,myDate
561fe80538f0d84dbbafdf7c,"The new Grand Ferdinand hotel is situated on Vienna’s 150-year-old Ringstrasse, whose glamorous origins inspired the décor.",T Magazine,257,2015/10/15
55d64d0f38f0d81d6b2efe5e,Three famous (and centuries-old) vineyards have opened newly refurbished hotel rooms.,T Magazine,507,2015/08/20
53f723c238f0d821a37b2b62,"Foldable sunglasses, protective clothing and parasols are among the new products available.",Health,493,2012/05/26
54a3e00a38f0d80267d29f04,A country’s tally of car-crash deaths can be a strong indication of how much effort a government is putting into maintaining and creating safe road conditions. But the real work is multilayered.,Automobiles,1376,2006/10/25
56462c4238f0d853f8379ad8,"The Four Seasons is offering a 24-day, round-the-world trip, with accommodations at their hotels and travel courtesy of their private plane. All you need is six figures. But is this too much of a good thing?",T Magazine,2497,2015/11/09
55f1cc8638f0d824d9bc6b98,"The singer-songwriter Gram Parsons died in 1973, in a room still available to rent — and which has become a pilgrimage site for fans.",T Magazine,555,2015/09/10
564ba7fc38f0d86974392f77,"Fortuny opens its gardens and showroom, situated on the Guidecca, to T.",T Magazine,283,2015/11/17
5620137c38f0d84dbbafe022,"Alicia Yoon shares snapshots of her recent trip home to South Korea, where she sources products for her website, Peach and Lily.",T Magazine,218,2015/10/15
5613e66038f0d87a71faa46c,"Beginning this month, Rivertown Lodge will accommodate the growing set of city-dwellers who travel upstate for art, design and good food.",T Magazine,357,2015/10/06
4fd27b368eb7c8105d84028b,"LUXURY FOR LESS -- The Berkeley and the Savoy hotels in London are including three nights for the price of two under a Great London Weekend program, available until May 18 and again from July 4 to Sept. 12. Guests must stay Friday through Sunday nights. At the Savoy, the rate is $258 a night for a double room (at $1.85 to the pound) for the first two nights in a superior king room, or $295 a night for a deluxe king. At the Berkeley, the rates are $369 a night for the first two nights in a superior king, and $406 in a deluxe king. The rates do not include V.A.T. of 17.5 percent and a 5 percent service charge; (800) 637-2869 or www.savoygroup.com.",,481,2004/03/28
4fd27afa8eb7c8105d83fa41,"For decades, tours of homes and gardens have been a spring tradition in the South. As the flowers begin to bloom, a number of historic houses and private gardens will be open to visitors in Charleston, S.C., and Virginia during March and April. Charleston's 57th Annual Festival of Houses and Gardens, March 18 through April 17, features the interiors and gardens of approximately 150 historic private houses in the city's Colonial and antebellum neighborhoods. Sponsored by the Historic Charleston Foundation, the program offers self-guided walking tours to visit private gardens and homes, landmark churches and public buildings in different neighborhoods.",,277,2004/03/14
4fd23c0f8eb7c8105d7d126f,"SUPERCLUBS FOR LESS -- The SuperClubs chain of resorts, which includes the Breezes, Grand Lido and Hedonism all-inclusive resorts, is offering ''fall specials'' for stays between Sept. 1 and Oct. 15 when booked by April 30. A minimum two-night stay is required. One base rate applies to each resort, so savings vary based on the category of the room you get. For example, at the Grand Lido Braco on Jamaica, the nightly price per person is $210, a saving of at least $33 a person. At the Breezes resorts in Curaçao and Montego Bay, the nightly rates are $113 a person, a saving of at least $23 to $82. And at the Breezes in Puerto Plata in the Dominican Republic, nightly rates are $65 a person, a saving of at least $44. All meals, drinks and most activities are included, as are taxes and tips; (800) 467-8737 or on the Web at www.superclubs.com. BELIZE BREAK -- Island Expeditions is taking 15 percent off the price of trips to Belize that feature kayaking and snorkeling. Through April 24, a seven-day Coral Islands trip with kayaking along the southern barrier reef of Belize costs $1,180 a person, based on double occupancy, with the discount. A nine-day trip with sea kayaking along the barrier reef, windsurfing, and exploration of Maya ruins is $1,680 a person, double, with departures through April 16. Prices include guides, meals, accommodations at base camps and lodges and transportation within Belize; (800) 667-1630 or on the Web at www.islandexpeditions.com.",,488,2004/03/07
4fd24bb98eb7c8105d7eacd5,"The Airboard, an inflatable body board for snow that intrepid Europeans have been taking to the slopes (or professional ski jumps) for the past three years, arrived at American ski resorts this winter. The Airboard (www.airboard.com) is available for use at ski resorts including Keystone in Colorado, Loon Mountain in New Hampshire, Schweitzer Mountain in Idaho, Hoodoo in Oregon and Sugar Bowl in California.",,223,2004/02/29
4fd234708eb7c8105d7c5ace,"Valentine's Day comes and goes, but most of the natural world could not care less. At national wildlife refuges across the country, the amorous send their greetings through groans, roars and other signals at various times of the year. Elsewhere, mothers carefully lay their eggs, and herds are culled. For travelers who want to view animal rituals, binoculars are a good accessory. MARCH-APRIL -- Snow geese migration, Sand Lake National Wildlife Refuge, north of Aberdeen, S.D.; (605) 885-6320. From a few hundred thousand to a million snow geese pause on their return to northern breeding grounds. They typically stay for a few days to three weeks; the refuge staff strongly suggests calling ahead to verify dates.",,339,2004/02/15
4fd24f0f8eb7c8105d7f11c8,"Celebrity Cruises has announced a new line of adventure and eco-trips, beginning this summer with 10- and 11-day sailings to the Galápagos Islands. Celebrity, a premium line featuring ships carrying 1,350 to 1,950 passengers, has bought a 100-passenger vessel for the trips and named it the Celebrity Xpedition. In mid-January, Celebrity began booking the Galápagos trips, beginning with a June 11 departure, although it was still waiting for final approval of its purchase of a permit to run cruises to the Galápagos awarded by Ecuador, according to Elizabeth Jakeway, a Celebrity spokeswoman.",,247,2004/02/01
4fd23c168eb7c8105d7d17db,"After lengthy negotiations, American and European authorities have agreed on what kinds of passenger information European airlines must give to United States authorities, and how it can be used. The agreement must be approved by member nations. Under a law enacted after Sept. 11, United States officials required airlines flying into the United States to turn over all of their data on passengers within 15 minutes of a plane's departure, with violators subject to $6,000 fines and denial of landing rights. That policy conflicted with European Union privacy laws, which place strict limits on government collection, use and retention of consumer information.",,391,2004/01/04
4fd29cc78eb7c8105d87e34e,"After much anxiety earlier this fall, when National Weather Services forecasters predicted a winter dry spell in the Rocky Mountains, the region's ski-resort operators were relieved when an early-November shift in the jet stream delivered a steady blast of storms from the Northwest. The Wasatch Mountains in Utah, in particular, received more than 11 feet of snow in November at ski resorts like Alta and Brighton, surpassing the total snowfall record for that month. Resorts including Snowbird, Solitude and Park City opened more than a week early, on Nov. 14, and some have extended early-season package deals through Christmas Day.",,362,2003/12/14
4fd231c68eb7c8105d7c163e,"Rome has always been a walking city, best appreciated from the ground up. But for the last few months Rome has also been a flying city, able to be relished from the sky down. There is a new, big balloon in town, and it is ready to take the adventurous tourist for a ride. Tethered by cables to a patch of high ground in the Villa Borghese park, the balloon rises straight up another 500 feet to provide a 360-degree bird's-eye view of Rome's architectural splendors and gentle topography. The soaring dome of St. Peter's, the gaudy white flanks of the Vittoriano, even the twists of the Tiber: all of it can be seen from the doughnut-shaped basket beneath the blue balloon. That basket accommodates between 10 and 30 people, depending on the wind, which also prevents the balloon from going aloft at times.",,329,2003/11/16
4fd248d68eb7c8105d7e59c7,"Michael R. Greve thought that scuba diving, snorkeling, the beach and souvenir shops were not enough for the thousands of cruise passengers stopping at Cozumel on their journeys through the western Caribbean. So Mr. Greve, who used to work for Royal Caribbean Cruises, and his partner, Hugh E. Darley Jr., who formerly helped design theme parks for the Walt Disney Company and the Paramount Parks division of Viacom, decided to put up a rodeo arena across the street from the cruise ship docks on that Mexican resort island. On most days their firm, Global Destinations Development, stages two one-hour shows, featuring bull riders, trick riders, clowns, lariat twirlers, promenading platoons of equestrians in billowing Mexican ranch skirts, dance teams and an 11-member band that plays mariachi, norteño and ranchero music.",,398,2003/11/02
4fd248d48eb7c8105d7e58ae,"In a striking illustration of the growing strength of low-fare carriers, domestic passenger traffic at Kennedy International Airport in New York, long considered the gateway to the world, is about to outpace international traffic for the first time since the early 1980's. Earlier projections had forecast that international traffic would continue to dominate domestic traffic for several more years at J.F.K. But because of the ''explosive growth'' of low-cost JetBlue Airways, which has been rapidly expanding operations there, the transition is likely to occur this year, said Tony Ciavolella, a spokesman for the Port Authority of New York and New Jersey, which operates the three major New York-area airports.",Business,365,2003/11/04
4fd246d58eb7c8105d7e1f1f,"BIG GAME, SMALLER RATE -- The Huntington Hotel in San Francisco is offering a Walk on the Wild Side package in November with suites for $295 (regularly $460). The 135-room hotel on Nob Hill has an indoor pool and a whirlpool. The package gets its name from a special wild-game menu that will be available in the hotel's Big 4 restaurant Nov. 11 to 15 (not included in the room rate). The menu, by the chef Gloria Ciccarone-Nehls, will include alligator tenderloin, among other dishes; expect to pay about $185 for a three-course meal for two with wine; (800) 227-4683 or www.huntingtonhotel.com. CURE FOR JET LAG -- This ski season, Park City will allow skiers to turn their airline boarding passes for the incoming flight into free lift tickets, valid only on the day of arrival, at Park City Mountain Resort, Deer Valley Resort or the Canyons. The resort is trying to promote the fact that it is 36 miles from Salt Lake International Airport. For the necessary redemption voucher and blackout dates, call up www.parkcityinfo.com/skiing/quickstart.",,464,2003/09/28
4fd296a48eb7c8105d8727be,"California Wine Country visitors can now attend performances at the newly restored Napa Valley Opera House, which has recently reopened after an 89-year hiatus and a $14 million renovation. The downtown Napa landmark, which opened in 1880 and packed in crowds for John Philip Sousa and Jack London at the turn of the century, now houses two theaters behind its pink facade.",,232,2003/09/28
4fd246738eb7c8105d7e15f1,"This month cruise lines with ships on the East Coast start fall schedules, which continue well into October, to take advantage of changing foliage. At least nine ships sail from New York to Montreal, typically calling at Newport, R.I.; Boston; Bar Harbor, Me.; Halifax and Quebec, with side trips into the Saguenay River Fjord. Some ships add a call at Portland, Me.; Sydney, Nova Scotia; St. John, New Brunswick; Martha's Vineyard; Corner Brook, Newfoundland; or the French island of St.-Pierre and Miquelon, off the southern coast of Newfoundland. A few depart from Baltimore and others from Boston.",,317,2003/09/07
4fd243c68eb7c8105d7dd8c9,"Starting March 1, members of the United Airlines Red Carpet Club and the Delta Air Lines Crown Room will lose access to each other's lounges. In separate announcements yesterday, the two airlines said they had mutually agreed to end a marketing relationship that allowed reciprocal access to their lounges. And effective Oct. 15, the two carriers are also ending an agreement that allowed their frequent-flier members to book travel awards on either airline.",Business,285,2003/07/29
4fd242328eb7c8105d7db065,"McCarran International Airport in Las Vegas is installing new SpeedCheck kiosks this summer that will allow passengers from multiple airlines to check in using the same set of self-service machines, with an eye toward eventually replacing the single-airline kiosks now spread throughout the airport. Delta, Southwest, Northwest, United, America West, Continental, US Airways and AirTran will be the first to offer their self-service check-in on the universal kiosks, said Hilarie Grey, an airport spokeswoman. But rather than creating a ''one size fits all'' check-in system, the kiosks will offer each airline's own software.",,271,2003/07/27
4fd243cb8eb7c8105d7ddcbc,"With so many hotels now promoting high-speed Internet access, you might think downloading e-mail messages in your room would be as easy as ordering a cheeseburger from room service -- and twice as quick. But analysts and business travelers offer something of a reality check on the message of faster connectivity that is being pushed by the hospitality industry, saying that although such service is becoming more common, it is not something laptop-toting business travelers can count on when they check in.",Technology; Business,1255,2003/07/22
4fd22a028eb7c8105d7b3eb5,"As the Concorde era draws to a close, the regulars are reminiscing. And one of their favorite topics has nothing to do with barreling along at 1,350 miles an hour 10 to 11 miles above sea level. It has to do with an amusement that more budget-minded travelers can indulge in only sporadically but that, given the snob appeal and the sky-high price of supersonic flight, is practically thrown in free on the Concorde: celebrity watching.",Business,1344,2003/06/10
4fd274088eb7c8105d831a9d,"The shaded sidewalks of the Champs-Élysées in Paris are lined with 32 antique and ultramodern trains through June 15 in a free, open-air exhibition, ''Le Train Capitale.'' The exhibit, organized by the Société Nationale des Chemins de Fer, will include the chance to see an SNCF train chug down the middle of the avenue on June 1. Rare cars on display include the 1844 Buddicom St.-Pierre locomotive and a 1900 Twin-Tank Wagon, both on loan from the French Train Museum in Mulhouse. Trains of the future by the exhibition's three sponsors -- a full mock-up of the futuristic Siemans Tram Train scheduled for service in 2006, Alstom's ZTER Power Car and a Bombardier AGC High Capacity Rail Car -- will be parked on the Place de la Concorde.",,286,2003/05/18
4fd22b808eb7c8105d7b6f66,"The airline service cutbacks and the airport security delays are bad enough. But what really maddens many business travelers is the knowledge that security guards are pawing through their checked bags, and airlines are increasingly acting as if a checked bag is nothing more than another brick on their load. And therein lies a business opportunity that a handful of companies are hoping to seize. Promoting themselves essentially as long-haul bellhops -- one, in fact, calls itself Virtual Bellhop -- they show up at your house or office, take your bags and ship them to the hotel or wherever else you will be staying, before you get there. Then, at the end of your stay, they ship them back home.",Business,1236,2003/04/22
4fd23bb08eb7c8105d7d0d99,"The 120-day Tour d'Afrique, part bike race, part safari, plans to cover more than 6,500 miles from Cairo to the Cape of Good Hope starting Jan. 18. Participants, who pay $7,000 to enter (which gets them dehydrated food and cooked meals, but not air fare or equipment), will start at the Great Pyramid of Giza, then pedal past Egyptian temples and snowcapped Mount Kilimanjaro. There will be stops for snorkeling in the Red Sea and for game viewing (20 days are scheduled for rest and sightseeing).",,227,2002/10/27
4fd21f948eb7c8105d7a2dbd,"OCT. 25 TO 27, CAPE MAY, N.J. Birding Festival. Field trips led by naturalists, counting of migratory hawks and sea birds, workshops, boat trips. (609) 861-1651. OCT. 26 TO NOV. 4, BASEL, SWITZERLAND Autumn Fair, the oldest (dating back to 1471) and biggest annual fair in Switzerland. (212) 757-5944; www.baseltourismus.ch.",Travel,193,2002/10/20
4fd23a6a8eb7c8105d7ceefc,"''Peanuts'' fans can now learn more about the artist and his legacy at the recently opened Charles M. Schulz Museum and Research Center in Schulz's hometown of Santa Rosa, Calif., 55 miles north of San Francisco. Schulz, who died in February 2000, was intimately involved in the museum's planning. Visitors to the 27,000-square-foot museum, near Schulz's former studio, can see a wood carving depicting Snoopy's different personas over the years, find their way out of a Snoopy labyrinth in the gardens and view permanent and rotating exhibitions of memorabilia and original comic strips in two galleries.",,225,2002/10/20
4fd26b318eb7c8105d823627,"The cost of European rail passes will increase by about 3 percent next year, and one type of pass is being eliminated, allowing travelers greater flexibility in picking the countries they choose to visit. The Europass, which applied only to five countries -- Spain, Italy, Germany, France and Switzerland -- is ending. In its place, the Eurail Group, which administers the 17-country Eurailpass system, will expand the Selectpass so that a user can cover as many as five countries. Currently, the Selectpass is good in only three countries. There is a price for this greater flexibility: for example, while it costs $360 for a Europass for five days of travel over a two-month period, a similar Selectpass for five countries will cost $438 next year.",,289,2002/10/20
4fd289118eb7c8105d85ae99,"BRITRAIL OFF PEAK: All BritRail Classic Passes or FlexiPasses bought between Nov. 1 and Feb. 28 for train travel completed by Feb. 28 will be discounted 25 percent. The Classic pass provides unlimited travel on national railways in England, Scotland and Wales in increments of 4, 8, 15 or 22 consecutive days or one month. The FlexiPass provides 4, 8 or 15 days of unlimited travel, distributed at the holder's choice over a two-month period. At the discounted prices, a four-day Classic is $139 in standard class, $224 in first class for adults; a 15-day Classic is $299 standard, and $449 first class. A four-day FlexiPass is $176 in standard, $262 in first class for adults. Passes must be purchased in North America. Information: (877) 677-1066 or www.britrail.com.",,454,2002/10/13
4fd23cf38eb7c8105d7d2b7c,"When the Spanish colonized the area around Santa Fe, N.M., in 1598, they transplanted not only their religion, language, crops and livestock but also an eclectic globe-girdling culture and style of art and design that came to be known as Spanish Colonial. The recently opened Museum of Spanish Colonial Art in Santa Fe houses the 3,000-object collection of the Spanish Colonial Arts Society, the group that sponsors Spanish Market, an annual exhibition and sale of artworks by traditional New Mexico artists.",,266,2002/10/06
4fd21f878eb7c8105d7a252a,"Victor Hugo was born in the Franche-Comté region of eastern France. This fall his hometown of Besançon celebrates the 200th anniversary of his birth with a 19th-century-style street carnival and a museum show. On Oct. 19 and 20, from 2 to 6 p.m., the courtyard of the 16th-century Granvelle Palace will be filled with magicians, musicians and sideshows. Actors dressed as characters from Hugo's novels will mingle with the crowd. On Sunday night, spectators will join the actors in a parade to a second site, roughly half a mile away, where the Transe Express theater group will conclude the festivities with an aerial acrobatic show.",Books,224,2002/10/06
4fd21f828eb7c8105d7a2238,"United Airlines Joins the Crowd Airlines tend to behave with the furtiveness of burglars when announcing bad news. That's why you probably haven't heard yet that United Airlines, widely credited last week as being the only major carrier not to follow the pack with tight new restrictions on nonrefundable fares, quietly fell in line over the weekend.",Business; Washington,649,2002/09/10
4fd238928eb7c8105d7cb501,"It has been a tough year for business travelers. Here are first-person accounts by four frequent fliers of experiences they have had and adjustments they have made in the post-Sept. 11 world. Scott Evans, regional sales manager, Sales & Marketing Management magazine, Huntington Beach, Calif.: This notion that we shouldn't change the way we travel, because if we do the terrorists will win, is sheer lunacy. People are trying to kill Americans. That is a very rational fear.",Business; Washington,337,2002/09/10
4fd239688eb7c8105d7ccf5f,"A BREAK ON BARBADOS -- The 112-room Sandy Lane resort, north of Bridgetown, Barbados, has three packages available through Oct. 31. The Luxury Escape offers a one-category room upgrade (if available when booking) for a minimum three-night stay, with daily breakfast and a $50 per-person credit at either the spa or at its 27-hole golf course. The Active Choice plan provides 10 nights for the price of 7 (rates start at $600 a night for two), plus daily breakfast, daily greens fees and one spa treatment per person. The Family Fun program has five nights for the price of four, along with daily breakfast, 50 percent off connecting rooms for up to three children under 12, one spa treatment per adult and four hours of baby-sitting each night. Information: (866) 444-4080 or www.sandylane.com.",,458,2002/08/25
4fd20f998eb7c8105d782780,"The Niagara Grape and Wine Festival in Ontario will celebrate its 50th anniversary from Friday through Sept. 30 with 10 days of tastings, winery tours, parades and parties. More than 100 events will be held in St. Catharines, Niagara-on-the-Lake and neighboring towns on the Niagara Peninsula, a region with 15,000 acres of vineyards and more than 45 wineries.",,203,2001/09/16
4fd22ff28eb7c8105d7be3c4,"JetBlue, the low-fare carrier based at Kennedy Airport in New York, is expanding cross-country service with flights between Dulles International Airport outside Washington and both Long Beach and Oakland, Calif., beginning Oct. 8. JetBlue now flies to Oakland, to Ontario, Calif., and to Seattle from Kennedy. It plans to add flights between Kennedy and Long Beach on Aug. 29.",,158,2001/08/12
4fd2593b8eb7c8105d8054d0,"ACELA TWO-FER -- Call it speed and savings. Through Sept. 20, Amtrak is selling a two-for-one weekend fare on its Acela Express high-speed service between Washington and Boston. The fare is good for travel on Saturday and Sunday through Sept. 23, except Labor Day weekend. The passengers must travel together; tickets must be bought at least three days ahead. Call (877) 462-2352 to reserve; ask for promotion H-155. Information: www.amtrak.com.",,470,2001/08/05
4fd25c048eb7c8105d8097c1,"Frequent fliers may soon be able to obtain boarding passes over their cell phones, eliminating the time spent standing in line for an identity check. Lufthansa, the German airline, will test a system later this year by which owners of cell phones that have Internet access will call up their reservations and answer questions about identity and baggage; then an electronic image of a bar code will be transmitted to the cell phone. That bar code will act as a boarding pass at the airport when a passenger waves his cell phone in front of a scanner.",,191,2001/07/22
4fd20d518eb7c8105d77d417,"AMTRAK ANNIVERSARY -- Amtrak has extended its 30th anniversary fares, which are 30 percent below regular prices, through August. Reservations must be made by Aug. 24, with reservations made at least a week ahead of the trip, and the tickets must be paid for at least three days ahead; this offer is not valid on July 4 or on trips on the Acela and Northeast Corridor trains; other restrictions apply, too. The 30 percent discount cannot be used with any other special offer, except for an Auto Train offer for children 2 to 15. Under that deal, children pay 25 percent of the regular fare while adults pay 70 percent on the train, which runs between Lorton, Va., just south of Washington, and Sanford, Fla., near Orlando. Call (800) 872-7245 and ask for promotion code H146 for the 30-percent discount and H151 for the children's discount. Availability is limited.",,498,2001/07/01
4fd2162b8eb7c8105d79056b,"Ludwig Mies van der Rohe is known for his minimalist motto ''Less is more,'' but this month, New York museums can't seem to get enough of the German-born architect. The Museum of Modern Art and the Whitney Museum of American Art are mounting concurrent exhibitions beginning June 21 that divide Mies's career into two major phases. The Modern's ''Mies in Berlin,'' which runs until Sept. 11, examines the architect's career until 1938, when as the last director of the Bauhaus, he left Germany. The exhibition features about 285 of the architect's original drawings, including a rarely seen full-color, 40-square-foot proposal for a 1910 competition, a gouache on linen for a monument to Otto von Bismarck. The show includes 14 new scale models of the architect's work, as well as his original model for the Tugendhat House (built in 1930) in Brno, Czech Republic.",,304,2001/06/10
4fd249ee8eb7c8105d7e7b6f,"Rather than renting the usual Taurus or Escort from Hertz, travelers with deep pockets can now reserve a Jaguar XJ8 or a Lincoln LS. Hertz has a new program, the Prestige Collection, in 20 North American cities offering vehicles from Jaguar, Land Rover, Lincoln and Volvo. The program, in Los Angeles, Chicago, Boston, Miami and Montreal, among other cities (it is expected in New York next year), guarantees renters the make and model they specify.",,114,2001/06/10
4fd2162d8eb7c8105d7906c2,"The sprawling Odyssey Center complex in Belfast's docklands made headlines last year for two reasons. First, its arena housed the city's first and only ice-hockey team, the Giants, for its phenomenally popular opening season. And second, it wasn't the Millennium Dome. Despite the many parallels with the ill-fated London project, people so far have actually enjoyed going to the Odyssey Center. Now that the hockey season is over, the Odyssey has another attraction, a permanent 140,000-square-foot science museum called W5: Whowhatwherewhenwhy, which opened March 31. The interior was designed by a Florida-based company called Hands On!, but is not simply ''another imported American science center,'' according to its director, Dr. Sally Montgomery.",Technology; Science,299,2001/05/20
4fd2105a8eb7c8105d784266,"Last month, the Nordic Bloc countries -- Sweden, Norway, Denmark, Finland and Iceland -- joined the European passport-free zone, further easing travel among European nations. Those five countries, which have had such an open-border accord among themselves for more the 40 years, have now joined the one in effect since 1995 under the Schengen Agreement, honored by France, Germany, Italy, Spain, Austria, Portugal, Greece, Belgium, the Netherlands and Luxembourg. The action means it is theoretically possible to travel from, say, Greece to Iceland, by showing a passport only once. After non-Europeans show their passports and, if required, visas in a first Schengen country, they can travel to others without going through additional customs or immigration lines.",,157,2001/04/29
4fd206cf8eb7c8105d770713,"The original casting of Auguste Rodin's monumental bronze ''The Burghers of Calais,'' damaged by salt air and pollution, was removed from its pedestal in front of Calais City Hall last month and sent to Rome where its restoration has begun as the centerpiece of the ''Rodin and Italy'' exhibition at the Villa Medici, viale Trinità dei Monti, through July 9. The statue, commissioned by the city of Calais in 1885, depicts the anguished but heroic surrender of the town elders after an 11-month British siege in 1347. The restoration, supervised by Antoine Armager of the Académie de France á Rome, can be seen by the public in the villa's gardens and at www.mairie-calais.fr/bourgeois.htm. The exhibition, which includes roughly 80 statues, 30 drawings and 40 photographs, focuses on Rodin's interest in Dante's ''Inferno'' and Italian Renaissance, Baroque, and ancient Roman art.",,297,2001/04/15
4fd23b478eb7c8105d7cffaa,"Crude oil prices have soared, and air passengers are paying for it. All of the major domestic airlines are imposing a fuel surcharge on domestic tickets. The charge is $10 on one-way tickets and $20 on round trips, except for Alaska Airlines, a mostly short-haul carrier on the West Coast that is charging half as much, and US Airways, which is limiting the surcharge to advance-purchase fares. Southwest, which has both low fares and short flights, is imposing a charge of $2 on flights up to 600 miles, $6 for 600 to 900 miles and $8 for longer flights.",,232,2000/02/06
4fd203368eb7c8105d7691da,"A boutique hotel in the Little Venice area of London provides a pleasant alternative to large chains. The Colonnade Town House, near the elegant mansions that line Regents Canal, is close to the Underground and not far from Paddington Station. The hotel, which recently reopened after being refurbished, has 43 rooms on four floors, some with four-poster beds and balconies. Its Victorian-style furnishings include antiques and luxurious curtains and wallpapers in dark greens and reds with accents of gold and cream.",,292,2000/01/16
4fd21c988eb7c8105d79cd48,"Detailed maps of public transit systems are often hard to come by until you reach a destination. For those who want to know where a subway will take them, there is a new series of city public transit maps packed with information. The guides cost $5 each and include a list of a city's 50 most popular places, as well as walking maps of their surroundings. Information about a transit system's hours of operation, telephone numbers and how to get tickets is also included. Fares, subject to change, are usually not listed.",,211,2000/01/16
4fd2a56d8eb7c8105d88d1bb,"SECURITY POLICY MODIFIED -- Reacting to complaints from women who said they had been groped by airport screeners under a new policy to search for nonmetallic explosives, the Transportation Security Administration last week modified the procedures for pat-down security searches. But a lawyer representing some women seeking legal redress for what they claim were unnecessarily invasive pat-down searches that in some cases constituted ''groping or fondling,'' said yesterday that the modifications, though they ''slightly minimize the randomness of the selection'' of whom to search, were inadequate. The modified policy now states: ''Patting down the chest area will now only be conducted if it alarms a hand-held metal detector or if there is an irregularity or anomaly in the person's clothing outline. Unless these criteria are met, screeners will only pat down a line below the chest area to the waist, followed by a pat-down of the individual's entire back.'' But Norman Siegel, the civil rights lawyer representing the women, said, ''I do not believe the announced changes address the heart of the issue.'' He and some of his clients have a meeting scheduled for tomorrow with the agency in Washington. One concern, he said, is that ''since many women wear underwire bras, the wand is going to go off,'' subjecting that woman to a ''degrading'' pat-down search. The agency has said that screeners ''are trained to conduct the inspections in a professional, respectful manner, while maintaining our high level of security.'' TRAVEL MESS -- The problems with airline travel will not be over on New Year's Day. As anyone who flew last weekend can attest, with airports jammed, flights delayed and bags gone astray, the travel crush this holiday is more intense than it was during Thanksgiving, when domestic travel set a record. But the end of the holidays will not be the end of the crush, as Americans in record numbers are planning winter travel, according to the Travel Industry Association of America. The travel trade group's winter travel forecast predicts that Americans will take 243 million individual trips this month through next February, an increase of 2.6 percent over that period last winter. PICKUP AT LAX -- Picking up somebody by car at Los Angeles International Airport is a little easier for some this holiday season. The airport, which forecasts that it will handle about 2.8 million passengers during the period that started last Friday and continues through Sunday, has set aside a ''cellphone waiting lot,'' where motorists can park free till they get a call to pick up an arriving passenger at curbside. The 79-space lot is at 9011 Airport Boulevard, five minutes from the central terminal area. JOE SHARKEY",Technology; Business,445,2004/12/28
4fd23f1d8eb7c8105d7d631d,"Alan G. Robinson, a professor at the Isenberg School of Management at the University of Massachusetts, Amherst, took his teenage daughter, Phoebe, on a business trip to Hong Kong last December. And Phoebe, then 16, made the most of it. At the audiovisual presentation that her father was giving to a conference, she worked on stage handling the equipment, and she listened to the other speakers. With her father, she read ''Taipan,'' James Clavell's historical novel set in the founding days of Hong Kong, and she toured the city and Macao with him, led by a former assistant police commissioner.",Business,1317,2004/11/09
